"","Name","lon","lat"
"37864","2350_2035",20.62498,-23.87498
"37865","2350_2040",20.70832,-23.87498
"37866","2350_2045",20.79165,-23.87498
"37867","2350_2050",20.87498,-23.87498
"37868","2350_2055",20.95832,-23.87498
"37869","2350_2100",21.04165,-23.87498
"37870","2350_2105",21.12498,-23.87498
"37871","2350_2110",21.20832,-23.87498
"37872","2350_2115",21.29165,-23.87498
"37873","2350_2120",21.37498,-23.87498
"37874","2350_2125",21.45832,-23.87498
"37875","2350_2130",21.54165,-23.87498
"37876","2350_2135",21.62498,-23.87498
"37877","2350_2140",21.70832,-23.87498
"37878","2350_2145",21.79165,-23.87498
"37879","2350_2150",21.87498,-23.87498
"37880","2350_2155",21.95832,-23.87498
"37881","2350_2200",22.04165,-23.87498
"37882","2350_2205",22.12498,-23.87498
"37883","2350_2210",22.20832,-23.87498
"37884","2350_2215",22.29165,-23.87498
"37885","2350_2220",22.37498,-23.87498
"37886","2350_2225",22.45832,-23.87498
"37887","2350_2230",22.54165,-23.87498
"37888","2350_2235",22.62498,-23.87498
"37889","2350_2240",22.70832,-23.87498
"37890","2350_2245",22.79165,-23.87498
"37891","2350_2250",22.87498,-23.87498
"37892","2350_2255",22.95832,-23.87498
"37893","2350_2300",23.04165,-23.87498
"37894","2350_2305",23.12498,-23.87498
"37895","2350_2310",23.20832,-23.87498
"37896","2350_2315",23.29165,-23.87498
"37897","2350_2320",23.37498,-23.87498
"37898","2350_2325",23.45832,-23.87498
"37899","2350_2330",23.54165,-23.87498
"37900","2350_2335",23.62498,-23.87498
"37901","2350_2340",23.70832,-23.87498
"37902","2350_2345",23.79165,-23.87498
"37903","2350_2350",23.87498,-23.87498
"37904","2350_2355",23.95832,-23.87498
"37905","2350_2400",24.04165,-23.87498
"37906","2350_2405",24.12498,-23.87498
"37907","2350_2410",24.20832,-23.87498
"37908","2350_2415",24.29165,-23.87498
"37909","2350_2420",24.37498,-23.87498
"37910","2350_2425",24.45832,-23.87498
"37911","2350_2430",24.54165,-23.87498
"37912","2350_2435",24.62498,-23.87498
"37913","2350_2440",24.70832,-23.87498
"37914","2350_2445",24.79165,-23.87498
"37915","2350_2450",24.87498,-23.87498
"37916","2350_2455",24.95832,-23.87498
"37917","2350_2500",25.04165,-23.87498
"37918","2350_2505",25.12498,-23.87498
"37919","2350_2510",25.20832,-23.87498
"37920","2350_2515",25.29165,-23.87498
"37921","2350_2520",25.37498,-23.87498
"37922","2350_2525",25.45832,-23.87498
"37923","2350_2530",25.54165,-23.87498
"37924","2350_2535",25.62498,-23.87498
"37925","2350_2540",25.70832,-23.87498
"37926","2350_2545",25.79165,-23.87498
"37927","2350_2550",25.87498,-23.87498
"37928","2350_2555",25.95832,-23.87498
"37929","2350_2600",26.04165,-23.87498
"37930","2350_2605",26.12498,-23.87498
"37931","2350_2610",26.20832,-23.87498
"37932","2350_2615",26.29165,-23.87498
"37933","2350_2620",26.37498,-23.87498
"37934","2350_2625",26.45832,-23.87498
"37935","2350_2630",26.54165,-23.87498
"37936","2350_2635",26.62498,-23.87498
"37937","2350_2640",26.70832,-23.87498
"37938","2350_2645",26.79165,-23.87498
"37939","2350_2650",26.87498,-23.87498
"37940","2350_2655",26.95832,-23.87498
"37941","2350_2700",27.04165,-23.87498
"37942","2350_2705",27.12498,-23.87498
"37943","2350_2710",27.20832,-23.87498
"37944","2350_2715",27.29165,-23.87498
"37945","2350_2720",27.37498,-23.87498
"37946","2350_2725",27.45832,-23.87498
"37947","2350_2730",27.54165,-23.87498
"37948","2350_2735",27.62498,-23.87498
"37949","2350_2740",27.70832,-23.87498
"37950","2350_2745",27.79165,-23.87498
"37951","2350_2750",27.87498,-23.87498
"37952","2350_2755",27.95832,-23.87498
"37953","2350_2800",28.04165,-23.87498
"37954","2350_2805",28.12498,-23.87498
"37955","2350_2810",28.20832,-23.87498
"37956","2350_2815",28.29165,-23.87498
"37957","2350_2820",28.37498,-23.87498
"37958","2350_2825",28.45832,-23.87498
"37959","2350_2830",28.54165,-23.87498
"37960","2350_2835",28.62498,-23.87498
"37961","2350_2840",28.70832,-23.87498
"37962","2350_2845",28.79165,-23.87498
"37963","2350_2850",28.87498,-23.87498
"37964","2350_2855",28.95832,-23.87498
"37965","2350_2900",29.04165,-23.87498
"37966","2350_2905",29.12498,-23.87498
"37967","2350_2910",29.20832,-23.87498
"37968","2350_2915",29.29165,-23.87498
"37969","2350_2920",29.37498,-23.87498
"37970","2350_2925",29.45832,-23.87498
"37971","2350_2930",29.54165,-23.87498
"37972","2350_2935",29.62498,-23.87498
"37973","2350_2940",29.70832,-23.87498
"37974","2350_2945",29.79165,-23.87498
"37975","2350_2950",29.87498,-23.87498
"37976","2350_2955",29.95832,-23.87498
"37977","2350_3000",30.04165,-23.87498
"37978","2350_3005",30.12498,-23.87498
"37979","2350_3010",30.20832,-23.87498
"37980","2350_3015",30.29165,-23.87498
"37981","2350_3020",30.37498,-23.87498
"37982","2350_3025",30.45832,-23.87498
"37983","2350_3030",30.54165,-23.87498
"37984","2350_3035",30.62498,-23.87498
"37985","2350_3040",30.70832,-23.87498
"37986","2350_3045",30.79165,-23.87498
"37987","2350_3050",30.87498,-23.87498
"37988","2350_3055",30.95832,-23.87498
"37989","2350_3100",31.04165,-23.87498
"37990","2350_3105",31.12498,-23.87498
"37991","2350_3110",31.20832,-23.87498
"37992","2350_3115",31.29165,-23.87498
"37993","2350_3120",31.37498,-23.87498
"37994","2350_3125",31.45832,-23.87498
"37995","2350_3130",31.54165,-23.87498
"37996","2350_3135",31.62498,-23.87498
"37997","2350_3140",31.70832,-23.87498
"37998","2350_3145",31.79165,-23.87498
"37999","2350_3150",31.87498,-23.87498
"38000","2350_3155",31.95832,-23.87498
"38001","2350_3200",32.04165,-23.87498
"38002","2350_3205",32.12498,-23.87498
"38003","2350_3210",32.20832,-23.87498
"38004","2350_3215",32.29165,-23.87498
"38005","2350_3220",32.37498,-23.87498
"38006","2350_3225",32.45832,-23.87498
"38007","2350_3230",32.54165,-23.87498
"38008","2350_3235",32.62498,-23.87498
"38009","2350_3240",32.70832,-23.87498
"38010","2350_3245",32.79165,-23.87498
"38011","2350_3250",32.87498,-23.87498
"38012","2350_3255",32.95832,-23.87498
"38013","2350_3300",33.04165,-23.87498
"38014","2350_3305",33.12498,-23.87498
"38015","2350_3310",33.20832,-23.87498
"38016","2350_3315",33.29165,-23.87498
"38017","2350_3320",33.37498,-23.87498
"38018","2350_3325",33.45832,-23.87498
"38019","2350_3330",33.54165,-23.87498
"38020","2350_3335",33.62498,-23.87498
"38021","2350_3340",33.70832,-23.87498
"38022","2350_3345",33.79165,-23.87498
"38023","2350_3350",33.87498,-23.87498
"38024","2350_3355",33.95832,-23.87498
"38025","2350_3400",34.04165,-23.87498
"38026","2350_3405",34.12498,-23.87498
"38027","2350_3410",34.20832,-23.87498
"38028","2350_3415",34.29165,-23.87498
"38029","2350_3420",34.37498,-23.87498
"38030","2350_3425",34.45832,-23.87498
"38031","2350_3430",34.54165,-23.87498
"38032","2350_3435",34.62498,-23.87498
"38033","2350_3440",34.70832,-23.87498
"38034","2350_3445",34.79165,-23.87498
"38035","2350_3450",34.87498,-23.87498
"38036","2350_3455",34.95832,-23.87498
"38037","2350_3500",35.04165,-23.87498
"38038","2350_3505",35.12498,-23.87498
"38039","2350_3510",35.20832,-23.87498
"38040","2350_3515",35.29165,-23.87498
"38041","2350_3520",35.37498,-23.87498
"38042","2350_3525",35.45832,-23.87498
"38043","2350_3530",35.54165,-23.87498
"38044","2355_1425",14.45832,-23.95832
"38045","2355_1430",14.54165,-23.95832
"38046","2355_1435",14.62498,-23.95832
"38047","2355_1440",14.70832,-23.95832
"38048","2355_1445",14.79165,-23.95832
"38049","2355_1450",14.87498,-23.95832
"38050","2355_1455",14.95832,-23.95832
"38051","2355_1500",15.04165,-23.95832
"38052","2355_1505",15.12498,-23.95832
"38053","2355_1510",15.20832,-23.95832
"38054","2355_1515",15.29165,-23.95832
"38055","2355_1520",15.37498,-23.95832
"38056","2355_1525",15.45832,-23.95832
"38057","2355_1530",15.54165,-23.95832
"38058","2355_1535",15.62498,-23.95832
"38059","2355_1540",15.70832,-23.95832
"38060","2355_1545",15.79165,-23.95832
"38061","2355_1550",15.87498,-23.95832
"38062","2355_1555",15.95832,-23.95832
"38063","2355_1600",16.04165,-23.95832
"38064","2355_1605",16.12498,-23.95832
"38065","2355_1610",16.20832,-23.95832
"38066","2355_1615",16.29165,-23.95832
"38067","2355_1620",16.37498,-23.95832
"38068","2355_1625",16.45832,-23.95832
"38069","2355_1630",16.54165,-23.95832
"38070","2355_1635",16.62498,-23.95832
"38071","2355_1640",16.70832,-23.95832
"38072","2355_1645",16.79165,-23.95832
"38073","2355_1650",16.87498,-23.95832
"38074","2355_1655",16.95832,-23.95832
"38075","2355_1700",17.04165,-23.95832
"38076","2355_1705",17.12498,-23.95832
"38077","2355_1710",17.20832,-23.95832
"38078","2355_1715",17.29165,-23.95832
"38079","2355_1720",17.37498,-23.95832
"38080","2355_1725",17.45832,-23.95832
"38081","2355_1730",17.54165,-23.95832
"38082","2355_1735",17.62498,-23.95832
"38083","2355_1740",17.70832,-23.95832
"38084","2355_1745",17.79165,-23.95832
"38085","2355_1750",17.87498,-23.95832
"38086","2355_1755",17.95832,-23.95832
"38087","2355_1800",18.04165,-23.95832
"38088","2355_1805",18.12498,-23.95832
"38089","2355_1810",18.20832,-23.95832
"38090","2355_1815",18.29165,-23.95832
"38091","2355_1820",18.37498,-23.95832
"38092","2355_1825",18.45832,-23.95832
"38093","2355_1830",18.54165,-23.95832
"38094","2355_1835",18.62498,-23.95832
"38095","2355_1840",18.70832,-23.95832
"38096","2355_1845",18.79165,-23.95832
"38097","2355_1850",18.87498,-23.95832
"38098","2355_1855",18.95832,-23.95832
"38099","2355_1900",19.04165,-23.95832
"38100","2355_1905",19.12498,-23.95832
"38101","2355_1910",19.20832,-23.95832
"38102","2355_1915",19.29165,-23.95832
"38103","2355_1920",19.37498,-23.95832
"38104","2355_1925",19.45832,-23.95832
"38105","2355_1930",19.54165,-23.95832
"38106","2355_1935",19.62498,-23.95832
"38107","2355_1940",19.70832,-23.95832
"38108","2355_1945",19.79165,-23.95832
"38109","2355_1950",19.87498,-23.95832
"38110","2355_1955",19.95832,-23.95832
"38111","2355_2000",20.04165,-23.95832
"38112","2355_2005",20.12498,-23.95832
"38113","2355_2010",20.20832,-23.95832
"38114","2355_2015",20.29165,-23.95832
"38115","2355_2020",20.37498,-23.95832
"38116","2355_2025",20.45832,-23.95832
"38117","2355_2030",20.54165,-23.95832
"38118","2355_2035",20.62498,-23.95832
"38119","2355_2040",20.70832,-23.95832
"38120","2355_2045",20.79165,-23.95832
"38121","2355_2050",20.87498,-23.95832
"38122","2355_2055",20.95832,-23.95832
"38123","2355_2100",21.04165,-23.95832
"38124","2355_2105",21.12498,-23.95832
"38125","2355_2110",21.20832,-23.95832
"38126","2355_2115",21.29165,-23.95832
"38127","2355_2120",21.37498,-23.95832
"38128","2355_2125",21.45832,-23.95832
"38129","2355_2130",21.54165,-23.95832
"38130","2355_2135",21.62498,-23.95832
"38131","2355_2140",21.70832,-23.95832
"38132","2355_2145",21.79165,-23.95832
"38133","2355_2150",21.87498,-23.95832
"38134","2355_2155",21.95832,-23.95832
"38135","2355_2200",22.04165,-23.95832
"38136","2355_2205",22.12498,-23.95832
"38137","2355_2210",22.20832,-23.95832
"38138","2355_2215",22.29165,-23.95832
"38139","2355_2220",22.37498,-23.95832
"38140","2355_2225",22.45832,-23.95832
"38141","2355_2230",22.54165,-23.95832
"38142","2355_2235",22.62498,-23.95832
"38143","2355_2240",22.70832,-23.95832
"38144","2355_2245",22.79165,-23.95832
"38145","2355_2250",22.87498,-23.95832
"38146","2355_2255",22.95832,-23.95832
"38147","2355_2300",23.04165,-23.95832
"38148","2355_2305",23.12498,-23.95832
"38149","2355_2310",23.20832,-23.95832
"38150","2355_2315",23.29165,-23.95832
"38151","2355_2320",23.37498,-23.95832
"38152","2355_2325",23.45832,-23.95832
"38153","2355_2330",23.54165,-23.95832
"38154","2355_2335",23.62498,-23.95832
"38155","2355_2340",23.70832,-23.95832
"38156","2355_2345",23.79165,-23.95832
"38157","2355_2350",23.87498,-23.95832
"38158","2355_2355",23.95832,-23.95832
"38159","2355_2400",24.04165,-23.95832
"38160","2355_2405",24.12498,-23.95832
"38161","2355_2410",24.20832,-23.95832
"38162","2355_2415",24.29165,-23.95832
"38163","2355_2420",24.37498,-23.95832
"38164","2355_2425",24.45832,-23.95832
"38165","2355_2430",24.54165,-23.95832
"38166","2355_2435",24.62498,-23.95832
"38167","2355_2440",24.70832,-23.95832
"38168","2355_2445",24.79165,-23.95832
"38169","2355_2450",24.87498,-23.95832
"38170","2355_2455",24.95832,-23.95832
"38171","2355_2500",25.04165,-23.95832
"38172","2355_2505",25.12498,-23.95832
"38173","2355_2510",25.20832,-23.95832
"38174","2355_2515",25.29165,-23.95832
"38175","2355_2520",25.37498,-23.95832
"38176","2355_2525",25.45832,-23.95832
"38177","2355_2530",25.54165,-23.95832
"38178","2355_2535",25.62498,-23.95832
"38179","2355_2540",25.70832,-23.95832
"38180","2355_2545",25.79165,-23.95832
"38181","2355_2550",25.87498,-23.95832
"38182","2355_2555",25.95832,-23.95832
"38183","2355_2600",26.04165,-23.95832
"38184","2355_2605",26.12498,-23.95832
"38185","2355_2610",26.20832,-23.95832
"38186","2355_2615",26.29165,-23.95832
"38187","2355_2620",26.37498,-23.95832
"38188","2355_2625",26.45832,-23.95832
"38189","2355_2630",26.54165,-23.95832
"38190","2355_2635",26.62498,-23.95832
"38191","2355_2640",26.70832,-23.95832
"38192","2355_2645",26.79165,-23.95832
"38193","2355_2650",26.87498,-23.95832
"38194","2355_2655",26.95832,-23.95832
"38195","2355_2700",27.04165,-23.95832
"38196","2355_2705",27.12498,-23.95832
"38197","2355_2710",27.20832,-23.95832
"38198","2355_2715",27.29165,-23.95832
"38199","2355_2720",27.37498,-23.95832
"38200","2355_2725",27.45832,-23.95832
"38201","2355_2730",27.54165,-23.95832
"38202","2355_2735",27.62498,-23.95832
"38203","2355_2740",27.70832,-23.95832
"38204","2355_2745",27.79165,-23.95832
"38205","2355_2750",27.87498,-23.95832
"38206","2355_2755",27.95832,-23.95832
"38207","2355_2800",28.04165,-23.95832
"38208","2355_2805",28.12498,-23.95832
"38209","2355_2810",28.20832,-23.95832
"38210","2355_2815",28.29165,-23.95832
"38211","2355_2820",28.37498,-23.95832
"38212","2355_2825",28.45832,-23.95832
"38213","2355_2830",28.54165,-23.95832
"38214","2355_2835",28.62498,-23.95832
"38215","2355_2840",28.70832,-23.95832
"38216","2355_2845",28.79165,-23.95832
"38217","2355_2850",28.87498,-23.95832
"38218","2355_2855",28.95832,-23.95832
"38219","2355_2900",29.04165,-23.95832
"38220","2355_2905",29.12498,-23.95832
"38221","2355_2910",29.20832,-23.95832
"38222","2355_2915",29.29165,-23.95832
"38223","2355_2920",29.37498,-23.95832
"38224","2355_2925",29.45832,-23.95832
"38225","2355_2930",29.54165,-23.95832
"38226","2355_2935",29.62498,-23.95832
"38227","2355_2940",29.70832,-23.95832
"38228","2355_2945",29.79165,-23.95832
"38229","2355_2950",29.87498,-23.95832
"38230","2355_2955",29.95832,-23.95832
"38231","2355_3000",30.04165,-23.95832
"38232","2355_3005",30.12498,-23.95832
"38233","2355_3010",30.20832,-23.95832
"38234","2355_3015",30.29165,-23.95832
"38235","2355_3020",30.37498,-23.95832
"38236","2355_3025",30.45832,-23.95832
"38237","2355_3030",30.54165,-23.95832
"38238","2355_3035",30.62498,-23.95832
"38239","2355_3040",30.70832,-23.95832
"38240","2355_3045",30.79165,-23.95832
"38241","2355_3050",30.87498,-23.95832
"38242","2355_3055",30.95832,-23.95832
"38243","2355_3100",31.04165,-23.95832
"38244","2355_3105",31.12498,-23.95832
"38245","2355_3110",31.20832,-23.95832
"38246","2355_3115",31.29165,-23.95832
"38247","2355_3120",31.37498,-23.95832
"38248","2355_3125",31.45832,-23.95832
"38249","2355_3130",31.54165,-23.95832
"38250","2355_3135",31.62498,-23.95832
"38251","2355_3140",31.70832,-23.95832
"38252","2355_3145",31.79165,-23.95832
"38253","2355_3150",31.87498,-23.95832
"38254","2355_3155",31.95832,-23.95832
"38255","2355_3200",32.04165,-23.95832
"38256","2355_3205",32.12498,-23.95832
"38257","2355_3210",32.20832,-23.95832
"38258","2355_3215",32.29165,-23.95832
"38259","2355_3220",32.37498,-23.95832
"38260","2355_3225",32.45832,-23.95832
"38261","2355_3230",32.54165,-23.95832
"38262","2355_3235",32.62498,-23.95832
"38263","2355_3240",32.70832,-23.95832
"38264","2355_3245",32.79165,-23.95832
"38265","2355_3250",32.87498,-23.95832
"38266","2355_3255",32.95832,-23.95832
"38267","2355_3300",33.04165,-23.95832
"38268","2355_3305",33.12498,-23.95832
"38269","2355_3310",33.20832,-23.95832
"38270","2355_3315",33.29165,-23.95832
"38271","2355_3320",33.37498,-23.95832
"38272","2355_3325",33.45832,-23.95832
"38273","2355_3330",33.54165,-23.95832
"38274","2355_3335",33.62498,-23.95832
"38275","2355_3340",33.70832,-23.95832
"38276","2355_3345",33.79165,-23.95832
"38277","2355_3350",33.87498,-23.95832
"38278","2355_3355",33.95832,-23.95832
"38279","2355_3400",34.04165,-23.95832
"38280","2355_3405",34.12498,-23.95832
"38281","2355_3410",34.20832,-23.95832
"38282","2355_3415",34.29165,-23.95832
"38283","2355_3420",34.37498,-23.95832
"38284","2355_3425",34.45832,-23.95832
"38285","2355_3430",34.54165,-23.95832
"38286","2355_3435",34.62498,-23.95832
"38287","2355_3440",34.70832,-23.95832
"38288","2355_3445",34.79165,-23.95832
"38289","2355_3450",34.87498,-23.95832
"38290","2355_3455",34.95832,-23.95832
"38291","2355_3500",35.04165,-23.95832
"38292","2355_3505",35.12498,-23.95832
"38293","2355_3510",35.20832,-23.95832
"38294","2355_3515",35.29165,-23.95832
"38295","2355_3520",35.37498,-23.95832
"38296","2355_3525",35.45832,-23.95832
"38297","2355_3530",35.54165,-23.95832
"38298","2400_1425",14.45832,-24.04165
"38299","2400_1430",14.54165,-24.04165
"38300","2400_1435",14.62498,-24.04165
"38301","2400_1440",14.70832,-24.04165
"38302","2400_1445",14.79165,-24.04165
"38303","2400_1450",14.87498,-24.04165
"38304","2400_1455",14.95832,-24.04165
"38305","2400_1500",15.04165,-24.04165
"38306","2400_1505",15.12498,-24.04165
"38307","2400_1510",15.20832,-24.04165
"38308","2400_1515",15.29165,-24.04165
"38309","2400_1520",15.37498,-24.04165
"38310","2400_1525",15.45832,-24.04165
"38311","2400_1530",15.54165,-24.04165
"38312","2400_1535",15.62498,-24.04165
"38313","2400_1540",15.70832,-24.04165
"38314","2400_1545",15.79165,-24.04165
"38315","2400_1550",15.87498,-24.04165
"38316","2400_1555",15.95832,-24.04165
"38317","2400_1600",16.04165,-24.04165
"38318","2400_1605",16.12498,-24.04165
"38319","2400_1610",16.20832,-24.04165
"38320","2400_1615",16.29165,-24.04165
"38321","2400_1620",16.37498,-24.04165
"38322","2400_1625",16.45832,-24.04165
"38323","2400_1630",16.54165,-24.04165
"38324","2400_1635",16.62498,-24.04165
"38325","2400_1640",16.70832,-24.04165
"38326","2400_1645",16.79165,-24.04165
"38327","2400_1650",16.87498,-24.04165
"38328","2400_1655",16.95832,-24.04165
"38329","2400_1700",17.04165,-24.04165
"38330","2400_1705",17.12498,-24.04165
"38331","2400_1710",17.20832,-24.04165
"38332","2400_1715",17.29165,-24.04165
"38333","2400_1720",17.37498,-24.04165
"38334","2400_1725",17.45832,-24.04165
"38335","2400_1730",17.54165,-24.04165
"38336","2400_1735",17.62498,-24.04165
"38337","2400_1740",17.70832,-24.04165
"38338","2400_1745",17.79165,-24.04165
"38339","2400_1750",17.87498,-24.04165
"38340","2400_1755",17.95832,-24.04165
"38341","2400_1800",18.04165,-24.04165
"38342","2400_1805",18.12498,-24.04165
"38343","2400_1810",18.20832,-24.04165
"38344","2400_1815",18.29165,-24.04165
"38345","2400_1820",18.37498,-24.04165
"38346","2400_1825",18.45832,-24.04165
"38347","2400_1830",18.54165,-24.04165
"38348","2400_1835",18.62498,-24.04165
"38349","2400_1840",18.70832,-24.04165
"38350","2400_1845",18.79165,-24.04165
"38351","2400_1850",18.87498,-24.04165
"38352","2400_1855",18.95832,-24.04165
"38353","2400_1900",19.04165,-24.04165
"38354","2400_1905",19.12498,-24.04165
"38355","2400_1910",19.20832,-24.04165
"38356","2400_1915",19.29165,-24.04165
"38357","2400_1920",19.37498,-24.04165
"38358","2400_1925",19.45832,-24.04165
"38359","2400_1930",19.54165,-24.04165
"38360","2400_1935",19.62498,-24.04165
"38361","2400_1940",19.70832,-24.04165
"38362","2400_1945",19.79165,-24.04165
"38363","2400_1950",19.87498,-24.04165
"38364","2400_1955",19.95832,-24.04165
"38365","2400_2000",20.04165,-24.04165
"38366","2400_2005",20.12498,-24.04165
"38367","2400_2010",20.20832,-24.04165
"38368","2400_2015",20.29165,-24.04165
"38369","2400_2020",20.37498,-24.04165
"38370","2400_2025",20.45832,-24.04165
"38371","2400_2030",20.54165,-24.04165
"38372","2400_2035",20.62498,-24.04165
"38373","2400_2040",20.70832,-24.04165
"38374","2400_2045",20.79165,-24.04165
"38375","2400_2050",20.87498,-24.04165
"38376","2400_2055",20.95832,-24.04165
"38377","2400_2100",21.04165,-24.04165
"38378","2400_2105",21.12498,-24.04165
"38379","2400_2110",21.20832,-24.04165
"38380","2400_2115",21.29165,-24.04165
"38381","2400_2120",21.37498,-24.04165
"38382","2400_2125",21.45832,-24.04165
"38383","2400_2130",21.54165,-24.04165
"38384","2400_2135",21.62498,-24.04165
"38385","2400_2140",21.70832,-24.04165
"38386","2400_2145",21.79165,-24.04165
"38387","2400_2150",21.87498,-24.04165
"38388","2400_2155",21.95832,-24.04165
"38389","2400_2200",22.04165,-24.04165
"38390","2400_2205",22.12498,-24.04165
"38391","2400_2210",22.20832,-24.04165
"38392","2400_2215",22.29165,-24.04165
"38393","2400_2220",22.37498,-24.04165
"38394","2400_2225",22.45832,-24.04165
"38395","2400_2230",22.54165,-24.04165
"38396","2400_2235",22.62498,-24.04165
"38397","2400_2240",22.70832,-24.04165
"38398","2400_2245",22.79165,-24.04165
"38399","2400_2250",22.87498,-24.04165
"38400","2400_2255",22.95832,-24.04165
"38401","2400_2300",23.04165,-24.04165
"38402","2400_2305",23.12498,-24.04165
"38403","2400_2310",23.20832,-24.04165
"38404","2400_2315",23.29165,-24.04165
"38405","2400_2320",23.37498,-24.04165
"38406","2400_2325",23.45832,-24.04165
"38407","2400_2330",23.54165,-24.04165
"38408","2400_2335",23.62498,-24.04165
"38409","2400_2340",23.70832,-24.04165
"38410","2400_2345",23.79165,-24.04165
"38411","2400_2350",23.87498,-24.04165
"38412","2400_2355",23.95832,-24.04165
"38413","2400_2400",24.04165,-24.04165
"38414","2400_2405",24.12498,-24.04165
"38415","2400_2410",24.20832,-24.04165
"38416","2400_2415",24.29165,-24.04165
"38417","2400_2420",24.37498,-24.04165
"38418","2400_2425",24.45832,-24.04165
"38419","2400_2430",24.54165,-24.04165
"38420","2400_2435",24.62498,-24.04165
"38421","2400_2440",24.70832,-24.04165
"38422","2400_2445",24.79165,-24.04165
"38423","2400_2450",24.87498,-24.04165
"38424","2400_2455",24.95832,-24.04165
"38425","2400_2500",25.04165,-24.04165
"38426","2400_2505",25.12498,-24.04165
"38427","2400_2510",25.20832,-24.04165
"38428","2400_2515",25.29165,-24.04165
"38429","2400_2520",25.37498,-24.04165
"38430","2400_2525",25.45832,-24.04165
"38431","2400_2530",25.54165,-24.04165
"38432","2400_2535",25.62498,-24.04165
"38433","2400_2540",25.70832,-24.04165
"38434","2400_2545",25.79165,-24.04165
"38435","2400_2550",25.87498,-24.04165
"38436","2400_2555",25.95832,-24.04165
"38437","2400_2600",26.04165,-24.04165
"38438","2400_2605",26.12498,-24.04165
"38439","2400_2610",26.20832,-24.04165
"38440","2400_2615",26.29165,-24.04165
"38441","2400_2620",26.37498,-24.04165
"38442","2400_2625",26.45832,-24.04165
"38443","2400_2630",26.54165,-24.04165
"38444","2400_2635",26.62498,-24.04165
"38445","2400_2640",26.70832,-24.04165
"38446","2400_2645",26.79165,-24.04165
"38447","2400_2650",26.87498,-24.04165
"38448","2400_2655",26.95832,-24.04165
"38449","2400_2700",27.04165,-24.04165
"38450","2400_2705",27.12498,-24.04165
"38451","2400_2710",27.20832,-24.04165
"38452","2400_2715",27.29165,-24.04165
"38453","2400_2720",27.37498,-24.04165
"38454","2400_2725",27.45832,-24.04165
"38455","2400_2730",27.54165,-24.04165
"38456","2400_2735",27.62498,-24.04165
"38457","2400_2740",27.70832,-24.04165
"38458","2400_2745",27.79165,-24.04165
"38459","2400_2750",27.87498,-24.04165
"38460","2400_2755",27.95832,-24.04165
"38461","2400_2800",28.04165,-24.04165
"38462","2400_2805",28.12498,-24.04165
"38463","2400_2810",28.20832,-24.04165
"38464","2400_2815",28.29165,-24.04165
"38465","2400_2820",28.37498,-24.04165
"38466","2400_2825",28.45832,-24.04165
"38467","2400_2830",28.54165,-24.04165
"38468","2400_2835",28.62498,-24.04165
"38469","2400_2840",28.70832,-24.04165
"38470","2400_2845",28.79165,-24.04165
"38471","2400_2850",28.87498,-24.04165
"38472","2400_2855",28.95832,-24.04165
"38473","2400_2900",29.04165,-24.04165
"38474","2400_2905",29.12498,-24.04165
"38475","2400_2910",29.20832,-24.04165
"38476","2400_2915",29.29165,-24.04165
"38477","2400_2920",29.37498,-24.04165
"38478","2400_2925",29.45832,-24.04165
"38479","2400_2930",29.54165,-24.04165
"38480","2400_2935",29.62498,-24.04165
"38481","2400_2940",29.70832,-24.04165
"38482","2400_2945",29.79165,-24.04165
"38483","2400_2950",29.87498,-24.04165
"38484","2400_2955",29.95832,-24.04165
"38485","2400_3000",30.04165,-24.04165
"38486","2400_3005",30.12498,-24.04165
"38487","2400_3010",30.20832,-24.04165
"38488","2400_3015",30.29165,-24.04165
"38489","2400_3020",30.37498,-24.04165
"38490","2400_3025",30.45832,-24.04165
"38491","2400_3030",30.54165,-24.04165
"38492","2400_3035",30.62498,-24.04165
"38493","2400_3040",30.70832,-24.04165
"38494","2400_3045",30.79165,-24.04165
"38495","2400_3050",30.87498,-24.04165
"38496","2400_3055",30.95832,-24.04165
"38497","2400_3100",31.04165,-24.04165
"38498","2400_3105",31.12498,-24.04165
"38499","2400_3110",31.20832,-24.04165
"38500","2400_3115",31.29165,-24.04165
"38501","2400_3120",31.37498,-24.04165
"38502","2400_3125",31.45832,-24.04165
"38503","2400_3130",31.54165,-24.04165
"38504","2400_3135",31.62498,-24.04165
"38505","2400_3140",31.70832,-24.04165
"38506","2400_3145",31.79165,-24.04165
"38507","2400_3150",31.87498,-24.04165
"38508","2400_3155",31.95832,-24.04165
"38509","2400_3200",32.04165,-24.04165
"38510","2400_3205",32.12498,-24.04165
"38511","2400_3210",32.20832,-24.04165
"38512","2400_3215",32.29165,-24.04165
"38513","2400_3220",32.37498,-24.04165
"38514","2400_3225",32.45832,-24.04165
"38515","2400_3230",32.54165,-24.04165
"38516","2400_3235",32.62498,-24.04165
"38517","2400_3240",32.70832,-24.04165
"38518","2400_3245",32.79165,-24.04165
"38519","2400_3250",32.87498,-24.04165
"38520","2400_3255",32.95832,-24.04165
"38521","2400_3300",33.04165,-24.04165
"38522","2400_3305",33.12498,-24.04165
"38523","2400_3310",33.20832,-24.04165
"38524","2400_3315",33.29165,-24.04165
"38525","2400_3320",33.37498,-24.04165
"38526","2400_3325",33.45832,-24.04165
"38527","2400_3330",33.54165,-24.04165
"38528","2400_3335",33.62498,-24.04165
"38529","2400_3340",33.70832,-24.04165
