"CardNo","StartDate","Pentad","year","obs"
"2330_3120_011372_20101207",2010-12-07,"2330_3120",2010,0
"2330_3125_000976_20100213",2010-02-13,"2330_3125",2010,0
"2330_3125_001371_20100219",2010-02-19,"2330_3125",2010,0
"2330_3125_001371_20100508",2010-05-08,"2330_3125",2010,0
"2330_3125_001371_20100815",2010-08-15,"2330_3125",2010,0
"2330_3125_001651_20100531",2010-05-31,"2330_3125",2010,0
"2330_3125_001651_20100919",2010-09-19,"2330_3125",2010,0
"2330_3125_010051_20101229",2010-12-29,"2330_3125",2010,0
"2330_3125_011372_20101208",2010-12-08,"2330_3125",2010,0
"2335_2740_010532_20100310",2010-03-10,"2335_2740",2010,0
"2335_2805_010579_20100624",2010-06-24,"2335_2805",2010,0
"2335_3040_001275_20100205",2010-02-05,"2335_3040",2010,0
"2335_3125_000051_20100328",2010-03-28,"2335_3125",2010,0
"2335_3135_001673_20100321",2010-03-21,"2335_3135",2010,0
"2340_2705_010014_20100512",2010-05-12,"2340_2705",2010,1
"2340_2720_011138_20100911",2010-09-11,"2340_2720",2010,0
"2340_2735_010775_20101104",2010-11-04,"2340_2735",2010,0
"2340_2740_010532_20100226",2010-02-26,"2340_2740",2010,0
"2340_2740_010532_20100309",2010-03-09,"2340_2740",2010,0
"2340_2740_010532_20100317",2010-03-17,"2340_2740",2010,0
"2340_2740_010532_20100517",2010-05-17,"2340_2740",2010,0
"2340_2745_010051_20100101",2010-01-01,"2340_2745",2010,0
"2340_2750_010051_20100101",2010-01-01,"2340_2750",2010,0
"2340_2805_000110_20100622",2010-06-22,"2340_2805",2010,0
"2340_2805_000110_20101109",2010-11-09,"2340_2805",2010,0
"2340_2830_011071_20101030",2010-10-30,"2340_2830",2010,0
"2340_2835_002220_20100120",2010-01-20,"2340_2835",2010,0
"2340_3045_001371_20100624",2010-06-24,"2340_3045",2010,0
"2340_3045_001371_20100727",2010-07-27,"2340_3045",2010,0
"2340_3045_001371_20100924",2010-09-24,"2340_3045",2010,0
"2340_3045_001371_20101203",2010-12-03,"2340_3045",2010,0
"2340_3050_001371_20100624",2010-06-24,"2340_3050",2010,1
"2340_3050_001371_20100727",2010-07-27,"2340_3050",2010,1
"2340_3050_001371_20100924",2010-09-24,"2340_3050",2010,1
"2340_3050_001371_20101202",2010-12-02,"2340_3050",2010,1
"2340_3110_001371_20100205",2010-02-05,"2340_3110",2010,0
"2340_3115_001371_20100203",2010-02-03,"2340_3115",2010,0
"2340_3115_001475_20100929",2010-09-29,"2340_3115",2010,0
"2340_3115_001605_20101202",2010-12-02,"2340_3115",2010,0
"2340_3115_010716_20101001",2010-10-01,"2340_3115",2010,0
"2340_3115_010768_20100730",2010-07-30,"2340_3115",2010,0
"2340_3115_011010_20100517",2010-05-17,"2340_3115",2010,0
"2340_3120_001371_20100203",2010-02-03,"2340_3120",2010,0
"2345_2740_010824_20101230",2010-12-30,"2345_2740",2010,1
"2345_2800_000110_20100624",2010-06-24,"2345_2800",2010,0
"2345_2800_000110_20101112",2010-11-12,"2345_2800",2010,0
"2345_2805_000110_20100323",2010-03-23,"2345_2805",2010,0
"2345_2805_000110_20100623",2010-06-23,"2345_2805",2010,0
"2345_2805_000110_20101111",2010-11-11,"2345_2805",2010,0
"2345_2805_002220_20100825",2010-08-25,"2345_2805",2010,0
"2345_2925_010695_20100522",2010-05-22,"2345_2925",2010,0
"2345_2930_000002_20100718",2010-07-18,"2345_2930",2010,0
"2345_2945_010637_20101121",2010-11-21,"2345_2945",2010,0
"2345_2950_001858_20101022",2010-10-22,"2345_2950",2010,0
"2345_2950_010085_20100614",2010-06-14,"2345_2950",2010,0
"2345_2950_010857_20101023",2010-10-23,"2345_2950",2010,0
"2345_2955_000135_20100924",2010-09-24,"2345_2955",2010,0
"2345_2955_000527_20101210",2010-12-10,"2345_2955",2010,0
"2345_2955_001858_20101022",2010-10-22,"2345_2955",2010,0
"2345_2955_010085_20100612",2010-06-12,"2345_2955",2010,0
"2345_2955_010101_20101002",2010-10-02,"2345_2955",2010,0
"2345_2955_010210_20101030",2010-10-30,"2345_2955",2010,0
"2345_2955_010637_20101121",2010-11-21,"2345_2955",2010,0
"2345_2955_010768_20101009",2010-10-09,"2345_2955",2010,0
"2345_2955_010768_20101010",2010-10-10,"2345_2955",2010,1
"2345_2955_010775_20100807",2010-08-07,"2345_2955",2010,0
"2345_2955_010821_20101031",2010-10-31,"2345_2955",2010,0
"2345_2955_010857_20101023",2010-10-23,"2345_2955",2010,0
"2345_2955_011010_20101009",2010-10-09,"2345_2955",2010,0
"2345_2955_011010_20101010",2010-10-10,"2345_2955",2010,1
"2345_2955_011412_20100204",2010-02-04,"2345_2955",2010,1
"2345_2955_011613_20100924",2010-09-24,"2345_2955",2010,0
"2345_3000_000135_20101023",2010-09-23,"2345_3000",2010,0
"2345_3000_000527_20101211",2010-12-11,"2345_3000",2010,0
"2345_3000_000665_20100918",2010-09-18,"2345_3000",2010,0
"2345_3000_001858_20101024",2010-10-24,"2345_3000",2010,0
"2345_3000_010085_20101218",2010-12-18,"2345_3000",2010,0
"2345_3000_010210_20101030",2010-10-30,"2345_3000",2010,0
"2345_3000_010239_20100607",2010-06-07,"2345_3000",2010,0
"2345_3000_010696_20100729",2010-07-29,"2345_3000",2010,0
"2345_3000_010768_20101010",2010-10-10,"2345_3000",2010,0
"2345_3000_010821_20101029",2010-10-29,"2345_3000",2010,0
"2345_3000_011010_20101010",2010-10-10,"2345_3000",2010,0
"2345_3005_001371_20101031",2010-10-31,"2345_3005",2010,0
"2345_3005_001371_20101119",2010-11-19,"2345_3005",2010,0
"2345_3005_001371_20101204",2010-12-04,"2345_3005",2010,0
"2345_3005_001371_20101211",2010-12-11,"2345_3005",2010,0
"2345_3005_001371_20101224",2010-12-24,"2345_3005",2010,0
"2345_3005_001371_20101229",2010-12-29,"2345_3005",2010,0
"2345_3005_001651_20100922",2010-09-22,"2345_3005",2010,0
"2345_3005_001858_20101023",2010-10-23,"2345_3005",2010,0
"2345_3005_010085_20100615",2010-06-15,"2345_3005",2010,0
"2345_3005_010210_20101030",2010-10-30,"2345_3005",2010,0
"2345_3005_010821_20101030",2010-10-30,"2345_3005",2010,0
"2345_3005_010857_20101023",2010-10-23,"2345_3005",2010,0
"2345_3020_010692_20101004",2010-10-04,"2345_3020",2010,0
"2345_3020_010692_20101005",2010-10-05,"2345_3020",2010,0
"2345_3025_001371_20100119",2010-01-19,"2345_3025",2010,0
"2345_3025_001371_20100222",2010-02-22,"2345_3025",2010,0
"2345_3025_001371_20100309",2010-03-09,"2345_3025",2010,0
"2345_3025_001371_20100412",2010-04-12,"2345_3025",2010,0
"2345_3025_001371_20100521",2010-05-21,"2345_3025",2010,0
"2345_3025_001371_20100627",2010-06-27,"2345_3025",2010,1
"2345_3025_001371_20100723",2010-07-23,"2345_3025",2010,0
"2345_3045_001371_20100624",2010-06-24,"2345_3045",2010,0
"2345_3045_001371_20100727",2010-07-27,"2345_3045",2010,1
"2345_3045_001371_20100924",2010-09-24,"2345_3045",2010,0
"2345_3105_001371_20100109",2010-01-09,"2345_3105",2010,1
"2345_3110_001371_20100209",2010-02-09,"2345_3110",2010,0
"2345_3115_001371_20100111",2010-01-11,"2345_3115",2010,0
"2345_3115_001371_20100207",2010-02-07,"2345_3115",2010,0
"2345_3115_001371_20100427",2010-04-27,"2345_3115",2010,0
"2345_3115_001371_20100731",2010-07-31,"2345_3115",2010,0
"2345_3115_001371_20100814",2010-08-14,"2345_3115",2010,0
"2345_3130_001371_20100105",2010-01-05,"2345_3130",2010,0
"2345_3130_001371_20100126",2010-01-26,"2345_3130",2010,0
"2345_3130_001371_20100415",2010-04-15,"2345_3130",2010,0
"2345_3130_010610_20100917",2010-09-17,"2345_3130",2010,0
"2345_3130_011372_20101206",2010-12-06,"2345_3130",2010,0
"2345_3135_001428_20100727",2010-07-27,"2345_3135",2010,0
"2345_3135_002043_20101202",2010-12-02,"2345_3135",2010,0
"2345_3135_010051_20101227",2010-12-27,"2345_3135",2010,0
"2345_3135_010449_20100517",2010-05-17,"2345_3135",2010,0
"2350_2735_010824_20101015",2010-10-15,"2350_2735",2010,0
"2350_2740_010824_20101002",2010-10-02,"2350_2740",2010,0
"2350_2740_010824_20101009",2010-10-09,"2350_2740",2010,0
"2350_2740_010824_20101016",2010-10-16,"2350_2740",2010,0
"2350_2740_010824_20101023",2010-10-23,"2350_2740",2010,0
"2350_2740_010824_20101030",2010-10-30,"2350_2740",2010,0
"2350_2740_010824_20101217",2010-12-17,"2350_2740",2010,0
"2350_2740_010824_20101230",2010-12-30,"2350_2740",2010,0
"2350_2915_011412_20100201",2010-02-01,"2350_2915",2010,1
"2350_2920_010695_20100904",2010-09-04,"2350_2920",2010,1
"2350_2920_011412_20100201",2010-02-01,"2350_2920",2010,0
"2350_2925_000558_20100809",2010-08-09,"2350_2925",2010,0
"2350_2925_010695_20100114",2010-01-14,"2350_2925",2010,0
"2350_2925_010695_20100123",2010-01-23,"2350_2925",2010,0
"2350_2925_010695_20100212",2010-02-12,"2350_2925",2010,0
"2350_2925_010695_20100219",2010-02-19,"2350_2925",2010,0
"2350_2925_010695_20100414",2010-04-14,"2350_2925",2010,0
"2350_2925_010695_20101008",2010-10-08,"2350_2925",2010,0
"2350_2925_011296_20100704",2010-07-04,"2350_2925",2010,0
"2350_2925_011412_20100103",2010-01-03,"2350_2925",2010,0
"2350_2925_011412_20100109",2010-01-09,"2350_2925",2010,1
"2350_2925_011412_20100114",2010-01-14,"2350_2925",2010,0
"2350_2925_011412_20100122",2010-01-22,"2350_2925",2010,1
"2350_2925_011412_20100201",2010-02-01,"2350_2925",2010,0
"2350_2925_011412_20100202",2010-02-02,"2350_2925",2010,1
"2350_2925_011412_20100217",2010-02-17,"2350_2925",2010,0
"2350_2925_011412_20100330",2010-03-30,"2350_2925",2010,1
"2350_2925_011412_20100409",2010-04-09,"2350_2925",2010,0
"2350_2925_011412_20100415",2010-04-15,"2350_2925",2010,0
"2350_2925_011412_20100422",2010-04-22,"2350_2925",2010,0
"2350_2925_011412_20100928",2010-09-28,"2350_2925",2010,0
"2350_2925_011412_20101001",2010-10-01,"2350_2925",2010,0
"2350_2925_011412_20101011",2010-10-11,"2350_2925",2010,0
"2350_2925_011412_20101117",2010-11-17,"2350_2925",2010,0
"2350_2925_011412_20101125",2010-11-25,"2350_2925",2010,0
"2350_2925_011412_20101201",2010-12-01,"2350_2925",2010,0
"2350_2925_011412_20101206",2010-12-06,"2350_2925",2010,0
"2350_2925_011412_20101211",2010-12-11,"2350_2925",2010,0
"2350_2925_011412_20101212",2010-12-12,"2350_2925",2010,0
"2350_2925_011412_20101214",2010-12-14,"2350_2925",2010,0
"2350_2925_011412_20101219",2010-12-19,"2350_2925",2010,0
"2350_2925_011412_20101229",2010-12-29,"2350_2925",2010,0
"2350_2925_011451_20100124",2010-01-24,"2350_2925",2010,0
"2350_2925_011453_20100212",2010-02-12,"2350_2925",2010,0
"2350_2925_011455_20100117",2010-01-17,"2350_2925",2010,0
"2350_2925_011637_20101016",2010-10-16,"2350_2925",2010,0
"2350_2930_000832_20101211",2010-12-11,"2350_2930",2010,0
"2350_2930_011412_20101207",2010-12-07,"2350_2930",2010,0
"2350_2940_001858_20101022",2010-10-22,"2350_2940",2010,0
"2350_2940_011071_20100113",2010-01-13,"2350_2940",2010,1
"2350_2940_011071_20100118",2010-01-18,"2350_2940",2010,0
"2350_2945_001858_20101022",2010-10-22,"2350_2945",2010,0
"2350_2945_011412_20100204",2010-02-04,"2350_2945",2010,1
"2350_2950_010085_20100614",2010-06-14,"2350_2950",2010,0
"2350_2955_000051_20100402",2010-04-02,"2350_2955",2010,0
"2350_2955_000135_20100925",2010-09-25,"2350_2955",2010,0
"2350_2955_001692_20100717",2010-07-17,"2350_2955",2010,0
"2350_2955_001692_20101015",2010-10-15,"2350_2955",2010,0
"2350_2955_001858_20101022",2010-10-22,"2350_2955",2010,0
"2350_2955_010074_20101030",2010-10-30,"2350_2955",2010,0
"2350_2955_010085_20100613",2010-06-13,"2350_2955",2010,0
"2350_2955_010210_20101030",2010-10-30,"2350_2955",2010,0
"2350_2955_010239_20100607",2010-06-07,"2350_2955",2010,0
"2350_2955_010532_20101223",2010-12-23,"2350_2955",2010,0
"2350_2955_010637_20101120",2010-11-20,"2350_2955",2010,0
"2350_2955_010695_20101017",2010-10-17,"2350_2955",2010,0
"2350_2955_010821_20101030",2010-10-30,"2350_2955",2010,0
"2350_2955_010857_20101023",2010-10-23,"2350_2955",2010,0
"2350_3000_000527_20101212",2010-12-12,"2350_3000",2010,0
"2350_3000_001371_20101227",2010-12-27,"2350_3000",2010,0
"2350_3000_001858_20101023",2010-10-23,"2350_3000",2010,0
"2350_3000_010210_20101030",2010-10-30,"2350_3000",2010,0
"2350_3000_011254_20100327",2010-03-27,"2350_3000",2010,0
"2350_3005_010085_20100615",2010-06-15,"2350_3005",2010,0
"2350_3005_010610_20100204",2010-02-04,"2350_3005",2010,0
"2350_3010_000916_20100123",2010-01-23,"2350_3010",2010,0
"2350_3020_001371_20100113",2010-01-13,"2350_3020",2010,0
"2350_3020_001371_20100228",2010-02-28,"2350_3020",2010,0
"2350_3020_001371_20100318",2010-03-18,"2350_3020",2010,0
"2350_3020_001371_20100408",2010-04-08,"2350_3020",2010,0
"2350_3020_001371_20100510",2010-05-10,"2350_3020",2010,0
"2350_3020_010942_20100424",2010-04-24,"2350_3020",2010,0
"2350_3030_001371_20100621",2010-06-21,"2350_3030",2010,0
"2350_3040_001371_20100308",2010-03-08,"2350_3040",2010,0
"2350_3040_001371_20100530",2010-05-30,"2350_3040",2010,0
"2350_3040_001371_20100613",2010-06-13,"2350_3040",2010,0
"2350_3040_001371_20100704",2010-07-04,"2350_3040",2010,0
"2350_3040_001371_20100808",2010-08-08,"2350_3040",2010,0
"2350_3045_001371_20100314",2010-03-14,"2350_3045",2010,0
"2350_3100_001371_20100108",2010-01-08,"2350_3100",2010,1
"2350_3100_001371_20100303",2010-03-03,"2350_3100",2010,1
"2350_3105_001371_20100317",2010-03-17,"2350_3105",2010,1
"2350_3105_001371_20100323",2010-03-23,"2350_3105",2010,1
"2350_3105_001371_20100401",2010-04-01,"2350_3105",2010,1
"2350_3105_001371_20100406",2010-04-06,"2350_3105",2010,1
"2350_3105_001371_20100414",2010-04-14,"2350_3105",2010,1
"2350_3110_010449_20100516",2010-05-16,"2350_3110",2010,0
"2350_3115_010449_20100516",2010-05-16,"2350_3115",2010,0
"2350_3120_010768_20100728",2010-07-28,"2350_3120",2010,0
"2350_3125_010449_20100517",2010-05-17,"2350_3125",2010,0
"2350_3130_000976_20100217",2010-02-17,"2350_3130",2010,0
"2350_3130_001275_20100211",2010-02-11,"2350_3130",2010,0
"2350_3130_002043_20101202",2010-12-02,"2350_3130",2010,0
"2350_3130_010051_20101226",2010-12-26,"2350_3130",2010,0
"2350_3130_010449_20100517",2010-05-17,"2350_3130",2010,0
"2350_3130_010610_20100917",2010-09-17,"2350_3130",2010,0
"2350_3130_010768_20100727",2010-07-27,"2350_3130",2010,0
"2350_3130_011010_20100415",2010-04-15,"2350_3130",2010,0
"2350_3130_011010_20100514",2010-05-14,"2350_3130",2010,0
"2350_3130_011108_20101026",2010-10-26,"2350_3130",2010,0
"2350_3135_001275_20100211",2010-02-11,"2350_3135",2010,0
"2350_3135_001371_20100115",2010-01-15,"2350_3135",2010,0
"2350_3135_001371_20100701",2010-07-01,"2350_3135",2010,0
"2350_3135_001673_20100320",2010-03-20,"2350_3135",2010,0
"2350_3135_010101_20100210",2010-02-10,"2350_3135",2010,0
"2350_3135_010610_20100918",2010-09-18,"2350_3135",2010,0
"2350_3135_010742_20100202",2010-02-02,"2350_3135",2010,0
"2350_3135_010768_20100728",2010-07-28,"2350_3135",2010,0
"2350_3135_011010_20100415",2010-04-15,"2350_3135",2010,0
"2350_3135_011010_20100516",2010-05-16,"2350_3135",2010,0
"2355_2740_000614_20100202",2010-02-02,"2355_2740",2010,0
"2355_2740_011100_20100918",2010-09-18,"2355_2740",2010,0
"2355_2755_011366_20100504",2010-05-04,"2355_2755",2010,0
"2355_2805_010768_20100715",2010-07-15,"2355_2805",2010,0
"2355_2915_010818_20100206",2010-02-06,"2355_2915",2010,1
"2355_2915_011412_20100202",2010-02-02,"2355_2915",2010,0
"2355_2920_010695_20100813",2010-08-13,"2355_2920",2010,0
"2355_2920_011412_20100118",2010-01-18,"2355_2920",2010,1
"2355_2920_011412_20100201",2010-02-01,"2355_2920",2010,1
"2355_2925_000135_20100926",2010-09-26,"2355_2925",2010,0
"2355_2925_001371_20100903",2010-09-03,"2355_2925",2010,0
"2355_2925_001691_20100109",2010-01-09,"2355_2925",2010,0
"2355_2925_010085_20100610",2010-06-10,"2355_2925",2010,0
"2355_2925_010565_20100409",2010-04-09,"2355_2925",2010,0
"2355_2925_010695_20100107",2010-01-07,"2355_2925",2010,1
"2355_2925_010695_20100112",2010-01-12,"2355_2925",2010,1
"2355_2925_010695_20100122",2010-01-22,"2355_2925",2010,0
"2355_2925_010695_20100211",2010-02-11,"2355_2925",2010,1
"2355_2925_010695_20100216",2010-02-16,"2355_2925",2010,1
"2355_2925_010695_20100223",2010-02-23,"2355_2925",2010,1
"2355_2925_010695_20100330",2010-03-30,"2355_2925",2010,1
"2355_2925_010695_20100424",2010-04-24,"2355_2925",2010,0
"2355_2925_010695_20100605",2010-06-05,"2355_2925",2010,0
"2355_2925_010695_20100707",2010-07-07,"2355_2925",2010,0
"2355_2925_010695_20100713",2010-07-13,"2355_2925",2010,0
"2355_2925_010695_20100821",2010-08-21,"2355_2925",2010,0
"2355_2925_010695_20101001",2010-10-01,"2355_2925",2010,0
"2355_2925_010696_20100804",2010-08-04,"2355_2925",2010,0
"2355_2925_011071_20101005",2010-10-05,"2355_2925",2010,0
"2355_2925_011071_20101019",2010-10-19,"2355_2925",2010,0
"2355_2925_011318_20100109",2010-01-09,"2355_2925",2010,0
"2355_2925_011412_20100109",2010-01-09,"2355_2925",2010,0
"2355_2925_011412_20100202",2010-02-02,"2355_2925",2010,0
"2355_2925_011412_20100216",2010-02-16,"2355_2925",2010,0
"2355_2925_011412_20101010",2010-10-10,"2355_2925",2010,0
"2355_2925_011412_20101014",2010-10-14,"2355_2925",2010,0
"2355_2925_011412_20101101",2010-11-01,"2355_2925",2010,0
"2355_2925_011412_20101214",2010-12-14,"2355_2925",2010,0
"2355_2925_011455_20070724",2010-07-24,"2355_2925",2010,0
"2355_2925_011455_20100124",2010-01-24,"2355_2925",2010,1
"2355_2925_011455_20100322",2010-03-22,"2355_2925",2010,0
"2355_2930_001692_20101016",2010-10-16,"2355_2930",2010,0
"2355_2950_000051_20100405",2010-04-05,"2355_2950",2010,0
"2355_2955_000051_20100404",2010-04-04,"2355_2955",2010,0
"2355_2955_010210_20101031",2010-10-31,"2355_2955",2010,0
"2355_2955_011412_20100204",2010-02-04,"2355_2955",2010,0
"2355_3005_001371_20100821",2010-08-21,"2355_3005",2010,0
"2355_3005_010085_20100615",2010-06-15,"2355_3005",2010,0
"2355_3005_010210_20101030",2010-10-30,"2355_3005",2010,0
"2355_3005_010857_20101023",2010-10-23,"2355_3005",2010,0
"2355_3040_001371_20100531",2010-05-31,"2355_3040",2010,0
"2355_3045_001371_20100530",2010-05-30,"2355_3045",2010,0
"2355_3100_010210_20100626",2010-06-26,"2355_3100",2010,0
"2355_3105_000110_20100602",2010-06-02,"2355_3105",2010,0
"2355_3105_000527_20100619",2010-06-19,"2355_3105",2010,0
"2355_3105_001371_20100103",2010-01-03,"2355_3105",2010,0
"2355_3105_010085_20100204",2010-02-04,"2355_3105",2010,0
"2355_3110_000459_20100924",2010-09-24,"2355_3110",2010,0
"2355_3110_010210_20100626",2010-06-26,"2355_3110",2010,0
"2355_3110_010449_20100516",2010-05-16,"2355_3110",2010,0
"2355_3110_010696_20100705",2010-07-05,"2355_3110",2010,0
"2355_3115_001371_20100121",2010-01-21,"2355_3115",2010,0
"2355_3115_010210_20100626",2010-06-26,"2355_3115",2010,0
"2355_3115_010449_20100516",2010-05-16,"2355_3115",2010,0
"2355_3140_000459_20100925",2010-09-25,"2355_3140",2010,0
"2355_3140_001371_20100131",2010-01-31,"2355_3140",2010,0
"2355_3145_000229_20100227",2010-02-27,"2355_3145",2010,0
"2355_3145_001371_20100302",2010-03-02,"2355_3145",2010,0
"2355_3145_001371_20100430",2010-04-30,"2355_3145",2010,0
"2355_3145_010085_20100206",2010-02-06,"2355_3145",2010,0
"2355_3145_011084_20100315",2010-03-15,"2355_3145",2010,0
"2400_2225_010565_20101221",2010-12-21,"3400_2225",2010,1
"2400_2805_011010_20100715",2010-07-15,"2400_2805",2010,0
"2400_2810_011010_20100715",2010-07-15,"2400_2810",2010,1
"2400_2820_000841_20101103",2010-11-03,"2400_2820",2010,0
"2400_2825_010706_20101017",2010-10-17,"2400_2825",2010,0
"2400_2830_010622_20101012",2010-10-12,"2400_2830",2010,0
"2400_2900_011318_20100213",2010-02-13,"2400_2900",2010,0
"2400_2920_010695_20100817",2010-08-17,"2400_2920",2010,0
"2400_2920_011412_20100202",2010-02-02,"2400_2920",2010,0
"2400_2925_010695_20100625",2010-06-25,"2400_2925",2010,0
"2400_3025_001371_20100116",2010-01-16,"2400_3025",2010,0
"2400_3025_001371_20100221",2010-02-21,"2400_3025",2010,0
"2400_3025_001371_20100514",2010-05-14,"2400_3025",2010,0
"2400_3025_001371_20100607",2010-06-07,"2400_3025",2010,0
"2400_3030_001371_20100110",2010-01-10,"2400_3030",2010,0
"2400_3030_001371_20100212",2010-02-12,"2400_3030",2010,0
"2400_3030_001371_20100402",2010-04-02,"2400_3030",2010,0
"2400_3030_001371_20100501",2010-05-01,"2400_3030",2010,0
"2400_3030_001371_20100605",2010-06-05,"2400_3030",2010,0
"2400_3030_001371_20100614",2010-06-14,"2400_3030",2010,0
"2400_3030_001371_20100801",2010-08-01,"2400_3030",2010,0
"2400_3035_000548_20100221",2010-02-21,"2400_3035",2010,0
"2400_3035_000548_20100314",2010-03-14,"2400_3035",2010,1
"2400_3045_001371_20100602",2010-06-02,"2400_3045",2010,0
"2400_3045_001475_20100922",2010-09-22,"2400_3045",2010,1
"2400_3120_010210_20100626",2010-06-26,"2400_3120",2010,0
"2400_3125_010210_20100627",2010-06-27,"2400_3125",2010,0
"2400_3135_000229_20100303",2010-03-03,"2400_3135",2010,0
"2400_3140_000229_20100225",2010-02-25,"2400_3140",2010,0
"2400_3140_001605_20101203",2010-12-03,"2400_3140",2010,0
"2400_3140_010085_20100205",2010-02-05,"2400_3140",2010,0
"2400_3140_010610_20100918",2010-09-18,"2400_3140",2010,0
"2400_3140_010610_20100925",2010-09-25,"2400_3140",2010,0
"2400_3140_010715_20100305",2010-03-05,"2400_3140",2010,0
"2400_3140_010741_20101007",2010-10-07,"2400_3140",2010,0
"2400_3140_010768_20100727",2010-07-27,"2400_3140",2010,0
"2400_3140_011084_20101021",2010-10-21,"2400_3140",2010,0
"2400_3140_011412_20100516",2010-05-16,"2400_3140",2010,0
"2400_3140_011412_20100829",2010-08-29,"2400_3140",2010,0
